"STATION","DATE","PRCP","TAVG","TMAX","TMIN","WSPD_MAX","WSPD_MEAN"
"ASN00086282","2026-01-31","0.0","","28.6","18.7","15.8","8.3"
"ASN00086282","2026-02-01","0.2","","23.8","14.7","27.8","19.9"
"ASN00086282","2026-02-02","0.0","","21.3","12.0","18.4","13.4"
"ASN00086282","2026-02-03","0.0","","31.9","8.6","24.5","12.3"
"ASN00086282","2026-02-04","0.0","","33.5","13.6","23.4","13.9"
"ASN00086282","2026-02-05","0.0","","24.0","13.9","16.5","9.5"
"ASN00086282","2026-02-06","0.0","","25.5","12.9","13.6","7.1"
"ASN00086282","2026-02-07","0.0","","27.6","12.0","13.4","7.0"
"ASN00086282","2026-02-08","0.0","","33.0","16.9","26.5","11.6"
"ASN00086282","2026-02-09","1.8","","20.6","17.3","15.4","9.6"
"ASN00086282","2026-02-10","0.0","","26.5","17.1","10.5","7.7"
"ASN00086282","2026-02-11","0.0","","36.9","14.1","22.1","15.3"
"ASN00086282","2026-02-12","9.0","","19.9","9.0","23.3","17.4"
"ASN00086282","2026-02-13","0.2","","20.6","11.0","19.0","11.3"
"ASN00086282","2026-02-14","0.0","","25.0","12.3","13.9","9.2"
"ASN00086282","2026-02-15","0.0","","31.2","13.5","19.3","7.7"
"ASN00086282","2026-02-16","0.0","","34.9","16.0","26.5","13.9"
"ASN00086282","2026-02-17","0.0","","35.2","21.5","28.5","19.6"
"ASN00086282","2026-02-18","1.8","","25.5","10.6","14.0","10.2"
"ASN00086282","2026-02-19","0.2","","26.0","11.7","16.0","9.1"
"ASN00086282","2026-02-20","0.0","","31.0","11.1","12.2","5.1"
"ASN00086282","2026-02-21","0.0","","28.7","15.3","12.5","6.2"
"ASN00086282","2026-02-22","0.0","","25.9","16.6","23.1","14.7"
"ASN00086282","2026-02-23","9.0","","22.5","12.3","14.6","9.4"
"ASN00086282","2026-02-24","0.2","","27.1","13.7","13.8","7.2"
"ASN00086282","2026-02-25","22.0","","19.7","16.8","21.5","14.2"
"ASN00086282","2026-02-26","0.2","","27.7","12.8","11.7","7.5"
"ASN00086282","2026-02-27","0.0","","32.5","16.1","12.6","5.3"
"ASN00086282","2026-02-28","2.2","","29.1","18.4","16.3","7.3"
"ASN00086282","2026-03-01","0.2","","29.3","20.9","30.5","18.4"
"ASN00086282","2026-03-02","8.0","","23.2","19.0","29.9","18.9"
"ASN00086282","2026-03-03","4.6","","20.5","14.7","15.4","11.3"
"ASN00086282","2026-03-04","0.0","","21.1","14.0","12.3","8.8"
"ASN00086282","2026-03-05","0.0","","27.1","12.6","8.7","4.7"
"ASN00086282","2026-03-06","0.0","","26.5","13.7","12.0","5.4"
"ASN00086282","2026-03-07","0.4","","22.4","15.6","19.3","12.5"
"ASN00086282","2026-03-08","0.0","","25.2","14.2","20.4","12.6"
"ASN00086282","2026-03-09","0.0","","31.0","13.1","18.0","9.5"
"ASN00086282","2026-03-10","0.0","","32.3","16.6","13.9","5.1"
"ASN00086282","2026-03-11","0.0","","27.1","16.8","32.8","16.7"
"ASN00086282","2026-03-12","0.0","","18.6","11.7","23.2","16.6"
"ASN00086282","2026-03-13","0.0","","20.5","11.5","21.1","14.7"
"ASN00086282","2026-03-14","0.0","","26.0","6.8","14.4","5.5"
"ASN00086282","2026-03-15","0.0","","31.1","9.5","12.9","4.8"
"ASN00086282","2026-03-16","0.0","","19.4","15.2","12.7","5.9"
"ASN00086282","2026-03-17","10.8","","20.2","16.1","12.2","8.4"
"ASN00086282","2026-03-18","1.0","","23.8","11.9","12.5","5.9"
"ASN00086282","2026-03-19","1.0","","18.9","14.6","14.0","9.7"
"ASN00086282","2026-03-20","0.4","","22.5","14.7","10.3","5.7"
"ASN00086282","2026-03-21","0.0","","23.4","11.3","12.5","6.0"
"ASN00086282","2026-03-22","0.0","","30.7","12.0","16.7","9.9"
"ASN00086282","2026-03-23","0.0","","31.4","12.5","9.5","4.9"
"ASN00086282","2026-03-24","0.0","","28.8","15.2","22.6","14.6"
"ASN00086282","2026-03-25","1.8","","27.9","16.7","15.7","11.1"
"ASN00086282","2026-03-26","7.8","","19.3","14.1","25.4","16.4"
"ASN00086282","2026-03-27","17.6","","15.2","8.7","31.5","23.9"
"ASN00086282","2026-03-28","3.6","","19.0","10.3","19.8","14.3"
"ASN00086282","2026-03-29","1.0","","21.7","11.9","11.8","7.0"
"ASN00086282","2026-03-30","0.2","","26.1","9.9","14.4","9.5"
"ASN00086282","2026-03-31","0.2","","28.1","13.9","20.1","15.2"
"ASN00086282","2026-04-01","0.0","","27.3","16.5","24.1","13.8"
"ASN00086282","2026-04-02","0.0","","25.4","10.1","14.4","5.2"
"ASN00086282","2026-04-03","0.4","","18.6","11.1","17.5","11.8"
